IP地址,采集时间,内存使用率
10.185.3.182,2017/2/9 22:05,88.68
10.185.3.182,2017/2/9 22:15,88.7
10.185.3.182,2017/2/9 22:25,88.71
10.185.3.182,2017/2/9 22:40,88.68
10.185.3.182,2017/2/9 22:50,88.73
10.185.3.182,2017/2/9 23:05,88.88
10.185.3.182,2017/2/9 23:15,88.87
10.185.3.182,2017/2/9 23:25,88.81
10.185.3.182,2017/2/9 23:40,88.78
10.185.3.182,2017/2/9 23:50,88.75
10.185.3.182,2017/2/10 0:05,88.79
10.185.3.182,2017/2/10 0:15,88.77
10.185.3.182,2017/2/10 0:30,88.78
10.185.3.182,2017/2/10 0:40,88.79
10.185.3.182,2017/2/10 0:50,88.8
10.185.3.182,2017/2/10 1:05,88.79
10.185.3.182,2017/2/10 1:15,88.79
10.185.3.182,2017/2/10 1:30,88.81
10.185.3.182,2017/2/10 1:40,88.77
10.185.3.182,2017/2/10 1:50,88.68
10.185.3.182,2017/2/10 2:05,88.75
10.185.3.182,2017/2/10 2:15,88.75
10.185.3.182,2017/2/10 2:30,88.77
10.185.3.182,2017/2/10 2:40,88.77
10.185.3.182,2017/2/10 2:50,88.81
10.185.3.182,2017/2/10 3:05,88.81
10.185.3.182,2017/2/10 3:15,88.82
10.185.3.182,2017/2/10 3:30,88.85
10.185.3.182,2017/2/10 3:40,88.85
10.185.3.182,2017/2/10 3:50,88.86
10.185.3.182,2017/2/10 4:05,88.71
10.185.3.182,2017/2/10 4:15,88.65
10.185.3.182,2017/2/10 4:25,88.63
10.185.3.182,2017/2/10 4:50,88.66
10.185.3.182,2017/2/10 5:05,88.65
10.185.3.182,2017/2/10 5:15,88.65
10.185.3.182,2017/2/10 5:30,88.64
10.185.3.182,2017/2/10 5:40,88.64
10.185.3.182,2017/2/10 5:50,88.67
10.185.3.182,2017/2/10 6:05,88.78
10.185.3.182,2017/2/10 6:15,88.81
10.185.3.182,2017/2/10 6:30,88.8
10.185.3.182,2017/2/10 6:40,88.82
10.185.3.182,2017/2/10 6:50,88.84
10.185.3.182,2017/2/10 7:05,88.68
10.185.3.182,2017/2/10 7:15,88.66
10.185.3.182,2017/2/10 7:30,88.67
10.185.3.182,2017/2/10 7:40,88.65
10.185.3.182,2017/2/10 7:50,88.69
10.185.3.182,2017/2/10 8:05,88.69
10.185.3.182,2017/2/10 8:15,88.72
10.185.3.182,2017/2/10 8:30,88.78
10.185.3.182,2017/2/10 8:40,88.79
10.185.3.182,2017/2/10 8:50,88.77
10.185.3.182,2017/2/10 9:05,88.78
10.185.3.182,2017/2/10 9:15,88.76
10.185.3.182,2017/2/10 9:25,88.75
10.185.3.182,2017/2/10 9:40,88.76
10.185.3.182,2017/2/10 9:50,88.78
10.185.3.182,2017/2/10 10:05,88.8
10.185.3.182,2017/2/10 10:15,88.74
10.185.3.182,2017/2/10 10:25,88.72
10.185.3.182,2017/2/10 10:40,88.75
10.185.3.182,2017/2/10 10:50,88.77
10.185.3.182,2017/2/10 11:05,88.77
10.185.3.182,2017/2/10 11:15,88.76
10.185.3.182,2017/2/10 11:25,88.76
10.185.3.182,2017/2/10 11:40,88.77
10.185.3.182,2017/2/10 11:50,88.82
10.185.3.182,2017/2/10 12:05,88.85
10.185.3.182,2017/2/10 12:15,88.76
10.185.3.182,2017/2/10 12:25,88.77
10.185.3.182,2017/2/10 12:40,88.76
10.185.3.182,2017/2/10 12:50,88.78
10.185.3.182,2017/2/10 13:05,88.75
10.185.3.182,2017/2/10 13:15,88.74
10.185.3.182,2017/2/10 13:25,88.76
10.185.3.182,2017/2/10 13:40,88.65
10.185.3.182,2017/2/10 13:50,88.76
10.185.3.182,2017/2/10 14:05,88.66
10.185.3.182,2017/2/10 14:15,88.66
10.185.3.182,2017/2/10 14:25,88.66
10.185.3.182,2017/2/10 14:40,88.63
10.185.3.182,2017/2/10 14:50,88.66
10.185.3.182,2017/2/10 15:05,88.67
10.185.3.182,2017/2/10 15:15,88.68
10.185.3.182,2017/2/10 15:25,88.62
10.185.3.182,2017/2/10 15:40,88.66
10.185.3.182,2017/2/10 15:50,88.65
10.185.3.182,2017/2/10 16:05,88.69
10.185.3.182,2017/2/10 16:15,88.7
10.185.3.182,2017/2/10 16:25,88.7
10.185.3.182,2017/2/10 16:40,88.66
10.185.3.182,2017/2/10 16:50,88.69
10.185.3.182,2017/2/10 17:05,88.79
10.185.3.182,2017/2/10 17:15,88.81
10.185.3.182,2017/2/10 17:30,88.78
10.185.3.182,2017/2/10 17:40,88.79
10.185.3.182,2017/2/10 17:50,88.8
10.185.3.182,2017/2/10 18:05,88.64
10.185.3.182,2017/2/10 18:15,88.63
10.185.3.182,2017/2/10 18:30,88.63
10.185.3.182,2017/2/10 18:40,88.65
10.185.3.182,2017/2/10 18:50,88.63
10.185.3.182,2017/2/10 19:05,88.65
10.185.3.182,2017/2/10 19:15,88.6
10.185.3.182,2017/2/10 19:30,88.65
10.185.3.182,2017/2/10 19:40,88.64
10.185.3.182,2017/2/10 19:50,88.63
10.185.3.182,2017/2/10 20:05,88.62
10.185.3.182,2017/2/10 20:15,88.66
10.185.3.182,2017/2/10 20:25,88.64
10.185.3.182,2017/2/10 20:40,88.61
10.185.3.182,2017/2/10 20:50,88.64
10.185.3.182,2017/2/10 21:05,88.61
10.185.3.182,2017/2/10 21:15,88.62
10.185.3.182,2017/2/10 21:25,88.6
10.185.3.182,2017/2/10 21:40,88.62
10.185.3.182,2017/2/10 21:50,88.61
10.185.3.182,2017/2/10 22:05,88.61
10.185.3.182,2017/2/10 22:15,88.63
10.185.3.182,2017/2/10 22:25,88.61
10.185.3.182,2017/2/10 22:40,88.63
10.185.3.182,2017/2/10 22:50,88.64
10.185.3.182,2017/2/10 23:05,88.77
10.185.3.182,2017/2/10 23:15,88.76
10.185.3.182,2017/2/10 23:25,88.78
10.185.3.182,2017/2/10 23:40,88.76
10.185.3.182,2017/2/10 23:50,88.77
10.185.3.182,2017/2/11 0:05,88.78
10.185.3.182,2017/2/11 0:15,88.77
10.185.3.182,2017/2/11 0:25,88.78
10.185.3.182,2017/2/11 0:40,88.78
10.185.3.182,2017/2/11 0:50,88.75
10.185.3.182,2017/2/11 1:05,88.77
10.185.3.182,2017/2/11 1:15,88.77
10.185.3.182,2017/2/11 1:25,88.78
10.185.3.182,2017/2/11 1:40,88.74
10.185.3.182,2017/2/11 1:50,88.72
10.185.3.182,2017/2/11 2:15,88.74
10.185.3.182,2017/2/11 2:25,88.77
10.185.3.182,2017/2/11 2:40,88.76
10.185.3.182,2017/2/11 2:50,88.75
10.185.3.182,2017/2/11 3:05,88.78
10.185.3.182,2017/2/11 3:15,88.78
10.185.3.182,2017/2/11 3:30,88.77
10.185.3.182,2017/2/11 3:40,88.8
10.185.3.182,2017/2/11 3:50,88.81
10.185.3.182,2017/2/11 4:05,88.61
10.185.3.182,2017/2/11 4:15,88.59
10.185.3.182,2017/2/11 4:25,88.6
10.185.3.182,2017/2/11 4:40,88.58
10.185.3.182,2017/2/11 4:50,88.58
10.185.3.182,2017/2/11 5:05,88.58
10.185.3.182,2017/2/11 5:15,88.59
10.185.3.182,2017/2/11 5:25,88.61
10.185.3.182,2017/2/11 5:40,88.61
10.185.3.182,2017/2/11 5:50,88.61
10.185.3.182,2017/2/11 6:05,88.77
10.185.3.182,2017/2/11 6:15,88.77
10.185.3.182,2017/2/11 6:30,88.77
10.185.3.182,2017/2/11 6:40,88.76
10.185.3.182,2017/2/11 6:50,88.78
10.185.3.182,2017/2/11 7:05,88.61
10.185.3.182,2017/2/11 7:15,88.6
10.185.3.182,2017/2/11 7:25,88.62
10.185.3.182,2017/2/11 7:40,88.59
10.185.3.182,2017/2/11 7:50,88.6
10.185.3.182,2017/2/11 8:05,88.59
10.185.3.182,2017/2/11 8:15,88.6
10.185.3.182,2017/2/11 8:25,88.6
10.185.3.182,2017/2/11 8:40,88.63
10.185.3.182,2017/2/11 8:50,88.65
10.185.3.182,2017/2/11 9:05,88.59
10.185.3.182,2017/2/11 9:15,88.6
10.185.3.182,2017/2/11 9:30,88.57
10.185.3.182,2017/2/11 9:40,88.63
10.185.3.182,2017/2/11 9:50,88.61
10.185.3.182,2017/2/11 10:05,88.63
10.185.3.182,2017/2/11 10:15,88.61
10.185.3.182,2017/2/11 10:25,88.65
10.185.3.182,2017/2/11 10:40,88.61
10.185.3.182,2017/2/11 10:50,88.66
10.185.3.182,2017/2/11 11:05,88.62
10.185.3.182,2017/2/11 11:15,88.63
10.185.3.182,2017/2/11 11:25,88.6
10.185.3.182,2017/2/11 11:40,88.63
10.185.3.182,2017/2/11 11:50,88.61
10.185.3.182,2017/2/11 12:05,88.75
10.185.3.182,2017/2/11 12:15,88.78
10.185.3.182,2017/2/11 12:25,88.8
10.185.3.182,2017/2/11 12:40,88.77
10.185.3.182,2017/2/11 12:50,88.79
10.185.3.182,2017/2/11 13:05,88.8
10.185.3.182,2017/2/11 13:15,88.8
10.185.3.182,2017/2/11 13:25,88.81
10.185.3.182,2017/2/11 13:40,88.8
10.185.3.182,2017/2/11 13:50,88.77
10.185.3.182,2017/2/11 14:05,88.65
10.185.3.182,2017/2/11 14:15,88.64
10.185.3.182,2017/2/11 14:25,88.64
10.185.3.182,2017/2/11 14:40,88.58
10.185.3.182,2017/2/11 14:50,88.62
10.185.3.182,2017/2/11 15:05,88.6
10.185.3.182,2017/2/11 15:15,88.6
10.185.3.182,2017/2/11 15:25,88.58
10.185.3.182,2017/2/11 15:40,88.6
10.185.3.182,2017/2/11 15:50,88.64
10.185.3.182,2017/2/11 16:05,88.65
10.185.3.182,2017/2/11 16:15,88.63
10.185.3.182,2017/2/11 16:25,88.61
10.185.3.182,2017/2/11 16:40,88.59
10.185.3.182,2017/2/11 16:50,88.63
10.185.3.182,2017/2/11 17:05,88.8
10.185.3.182,2017/2/11 17:15,88.78
10.185.3.182,2017/2/11 17:25,88.79
10.185.3.182,2017/2/11 17:40,88.81
10.185.3.182,2017/2/11 17:50,88.81
10.185.3.182,2017/2/11 18:05,88.58
10.185.3.182,2017/2/11 18:15,88.61
10.185.3.182,2017/2/11 18:25,88.53
10.185.3.182,2017/2/11 18:40,88.55
10.185.3.182,2017/2/11 18:50,88.54
10.185.3.182,2017/2/11 19:05,88.57
10.185.3.182,2017/2/11 19:15,88.54
10.185.3.182,2017/2/11 19:25,88.57
10.185.3.182,2017/2/11 19:40,88.57
10.185.3.182,2017/2/11 19:50,88.56
10.185.3.182,2017/2/11 20:05,88.55
10.185.3.182,2017/2/11 20:15,88.56
10.185.3.182,2017/2/11 20:40,88.53
10.185.3.182,2017/2/11 20:50,88.56
10.185.3.182,2017/2/11 21:05,88.54
10.185.3.182,2017/2/11 21:15,88.56
10.185.3.182,2017/2/11 21:25,88.54
10.185.3.182,2017/2/11 21:40,88.53
10.185.3.182,2017/2/11 21:50,88.55
10.185.3.182,2017/2/11 22:05,88.45
10.185.3.182,2017/2/11 22:15,88.55
10.185.3.182,2017/2/11 22:25,88.54
10.185.3.182,2017/2/11 22:40,88.56
10.185.3.182,2017/2/11 22:50,88.57
10.185.3.182,2017/2/11 23:05,88.7
10.185.3.182,2017/2/11 23:15,88.71
10.185.3.182,2017/2/11 23:25,88.71
10.185.3.182,2017/2/11 23:40,88.71
10.185.3.182,2017/2/11 23:50,88.72
10.185.3.182,2017/2/12 0:05,88.72
10.185.3.182,2017/2/12 0:15,88.71
10.185.3.182,2017/2/12 0:25,88.74
10.185.3.182,2017/2/12 0:40,88.76
10.185.3.182,2017/2/12 0:50,88.78
10.185.3.182,2017/2/12 1:05,88.78
10.185.3.182,2017/2/12 1:15,88.77
10.185.3.182,2017/2/12 1:30,88.77
10.185.3.182,2017/2/12 1:40,88.77
10.185.3.182,2017/2/12 1:50,88.75
10.185.3.182,2017/2/12 2:05,88.77
10.185.3.182,2017/2/12 2:15,88.76
10.185.3.182,2017/2/12 2:25,88.74
10.185.3.182,2017/2/12 2:40,88.78
10.185.3.182,2017/2/12 2:50,88.76
10.185.3.182,2017/2/12 3:05,88.76
10.185.3.182,2017/2/12 3:15,88.77
10.185.3.182,2017/2/12 3:25,88.76
10.185.3.182,2017/2/12 3:40,88.78
10.185.3.182,2017/2/12 3:50,88.81
10.185.3.182,2017/2/12 4:05,88.64
10.185.3.182,2017/2/12 4:15,88.57
10.185.3.182,2017/2/12 4:30,88.59
10.185.3.182,2017/2/12 4:40,88.56
10.185.3.182,2017/2/12 4:50,88.59
10.185.3.182,2017/2/12 5:05,88.58
10.185.3.182,2017/2/12 5:15,88.6
10.185.3.182,2017/2/12 5:25,88.58
10.185.3.182,2017/2/12 5:40,88.58
10.185.3.182,2017/2/12 5:50,88.58
10.185.3.182,2017/2/12 6:05,88.75
10.185.3.182,2017/2/12 6:15,88.76
10.185.3.182,2017/2/12 6:30,88.78
10.185.3.182,2017/2/12 6:40,88.78
10.185.3.182,2017/2/12 6:50,88.8
10.185.3.182,2017/2/12 7:05,88.58
10.185.3.182,2017/2/12 7:15,88.59
10.185.3.182,2017/2/12 7:30,88.58
10.185.3.182,2017/2/12 7:40,88.58
10.185.3.182,2017/2/12 7:50,88.61
10.185.3.182,2017/2/12 8:05,88.62
10.185.3.182,2017/2/12 8:15,88.62
10.185.3.182,2017/2/12 8:25,88.62
10.185.3.182,2017/2/12 8:40,88.64
10.185.3.182,2017/2/12 8:50,88.62
10.185.3.182,2017/2/12 9:05,88.63
10.185.3.182,2017/2/12 9:15,88.62
10.185.3.182,2017/2/12 9:25,88.62
10.185.3.182,2017/2/12 9:40,88.61
10.185.3.182,2017/2/12 9:50,88.61
10.185.3.182,2017/2/12 10:05,88.61
10.185.3.182,2017/2/12 10:15,88.67
10.185.3.182,2017/2/12 10:30,88.61
10.185.3.182,2017/2/12 10:50,88.6
10.185.3.182,2017/2/12 11:05,88.63
10.185.3.182,2017/2/12 11:15,88.62
10.185.3.182,2017/2/12 11:30,88.64
10.185.3.182,2017/2/12 11:40,88.61
10.185.3.182,2017/2/12 11:50,88.63
10.185.3.182,2017/2/12 12:05,88.81
10.185.3.182,2017/2/12 12:15,88.79
10.185.3.182,2017/2/12 12:25,88.79
10.185.3.182,2017/2/12 12:40,88.8
10.185.3.182,2017/2/12 12:50,88.8
10.185.3.182,2017/2/12 13:05,88.8
10.185.3.182,2017/2/12 13:15,88.81
10.185.3.182,2017/2/12 13:25,88.79
10.185.3.182,2017/2/12 13:40,88.8
10.185.3.182,2017/2/12 13:50,88.81
10.185.3.182,2017/2/12 14:05,88.63
10.185.3.182,2017/2/12 14:15,88.64
10.185.3.182,2017/2/12 14:25,88.61
10.185.3.182,2017/2/12 14:40,88.58
10.185.3.182,2017/2/12 14:50,88.64
10.185.3.182,2017/2/12 15:05,88.62
10.185.3.182,2017/2/12 15:15,88.6
10.185.3.182,2017/2/12 15:25,88.59
10.185.3.182,2017/2/12 15:40,88.63
10.185.3.182,2017/2/12 15:50,88.6
10.185.3.182,2017/2/12 16:05,88.66
10.185.3.182,2017/2/12 16:15,88.6
10.185.3.182,2017/2/12 16:30,88.65
10.185.3.182,2017/2/12 16:40,88.63
10.185.3.182,2017/2/12 16:50,88.64
10.185.3.182,2017/2/12 17:05,88.78
10.185.3.182,2017/2/12 17:15,88.79
10.185.3.182,2017/2/12 17:30,88.74
10.185.3.182,2017/2/12 17:40,88.78
10.185.3.182,2017/2/12 17:50,88.78
10.185.3.182,2017/2/12 18:05,88.67
10.185.3.182,2017/2/12 18:15,88.62
10.185.3.182,2017/2/12 18:30,88.65
10.185.3.182,2017/2/12 18:40,88.62
10.185.3.182,2017/2/12 18:50,88.61
10.185.3.182,2017/2/12 19:05,88.61
10.185.3.182,2017/2/12 19:15,88.62
10.185.3.182,2017/2/12 19:25,88.64
10.185.3.182,2017/2/12 19:40,88.64
10.185.3.182,2017/2/12 19:50,88.66
10.185.3.182,2017/2/12 20:05,88.6
10.185.3.182,2017/2/12 20:15,88.63
10.185.3.182,2017/2/12 20:25,88.6
10.185.3.182,2017/2/12 20:40,88.61
10.185.3.182,2017/2/12 20:50,88.64
10.185.3.182,2017/2/12 21:05,88.62
10.185.3.182,2017/2/12 21:15,88.63
10.185.3.182,2017/2/12 21:30,88.62
10.185.3.182,2017/2/12 21:40,88.63
10.185.3.182,2017/2/12 21:50,88.63
10.185.3.182,2017/2/12 22:05,88.62
10.185.3.182,2017/2/12 22:15,88.6
10.185.3.182,2017/2/12 22:25,88.64
10.185.3.182,2017/2/12 22:40,88.61
10.185.3.182,2017/2/12 22:50,88.62
10.185.3.182,2017/2/12 23:05,88.74
10.185.3.182,2017/2/12 23:15,88.79
10.185.3.182,2017/2/12 23:25,88.81
10.185.3.182,2017/2/12 23:40,88.83
10.185.3.182,2017/2/12 23:50,88.8
10.185.3.182,2017/2/13 0:05,88.82
10.185.3.182,2017/2/13 0:15,88.81
10.185.3.182,2017/2/13 0:25,88.81
10.185.3.182,2017/2/13 0:40,88.8
10.185.3.182,2017/2/13 0:50,88.82
10.185.3.182,2017/2/13 1:05,88.8
10.185.3.182,2017/2/13 1:15,88.81
10.185.3.182,2017/2/13 1:25,88.78
10.185.3.182,2017/2/13 1:40,88.8
10.185.3.182,2017/2/13 1:50,88.81
10.185.3.182,2017/2/13 2:05,88.81
10.185.3.182,2017/2/13 2:15,88.81
10.185.3.182,2017/2/13 2:25,88.78
10.185.3.182,2017/2/13 2:40,88.77
10.185.3.182,2017/2/13 2:50,88.8
10.185.3.182,2017/2/13 3:05,88.81
10.185.3.182,2017/2/13 3:15,88.82
10.185.3.182,2017/2/13 3:25,88.77
10.185.3.182,2017/2/13 3:40,88.78
10.185.3.182,2017/2/13 3:50,88.76
10.185.3.182,2017/2/13 4:05,88.55
10.185.3.182,2017/2/13 4:15,88.57
10.185.3.182,2017/2/13 4:30,88.57
10.185.3.182,2017/2/13 4:40,88.57
10.185.3.182,2017/2/13 4:50,88.57
10.185.3.182,2017/2/13 5:05,88.57
10.185.3.182,2017/2/13 5:15,88.57
10.185.3.182,2017/2/13 5:25,88.59
10.185.3.182,2017/2/13 5:40,88.56
10.185.3.182,2017/2/13 5:50,88.57
10.185.3.182,2017/2/13 6:05,88.75
10.185.3.182,2017/2/13 6:15,88.75
10.185.3.182,2017/2/13 6:40,88.76
10.185.3.182,2017/2/13 6:50,88.75
10.185.3.182,2017/2/13 7:05,88.57
10.185.3.182,2017/2/13 7:15,88.6
10.185.3.182,2017/2/13 7:25,88.59
10.185.3.182,2017/2/13 7:40,88.6
10.185.3.182,2017/2/13 7:50,88.6
10.185.3.182,2017/2/13 8:15,88.7
10.185.3.182,2017/2/13 8:25,88.7
10.185.3.182,2017/2/13 8:40,88.72
10.185.3.182,2017/2/13 8:50,88.72
10.185.3.182,2017/2/13 9:05,88.72
10.185.3.182,2017/2/13 9:15,88.67
10.185.3.182,2017/2/13 9:25,88.69
10.185.3.182,2017/2/13 9:40,88.72
10.185.3.182,2017/2/13 9:50,88.71
10.185.3.182,2017/2/13 10:05,88.73
10.185.3.182,2017/2/13 10:25,88.71
10.185.3.182,2017/2/13 10:40,88.74
10.185.3.182,2017/2/13 10:50,88.72
10.185.3.182,2017/2/13 11:05,88.69
10.185.3.182,2017/2/13 11:15,88.71
10.185.3.182,2017/2/13 11:25,88.75
10.185.3.182,2017/2/13 11:40,88.71
10.185.3.182,2017/2/13 11:50,88.75
10.185.3.182,2017/2/13 12:05,88.91
10.185.3.182,2017/2/13 12:15,88.87
10.185.3.182,2017/2/13 12:25,88.87
10.185.3.182,2017/2/13 12:40,88.87
10.185.3.182,2017/2/13 12:50,88.9
10.185.3.182,2017/2/13 13:05,88.84
10.185.3.182,2017/2/13 13:15,88.85
10.185.3.182,2017/2/13 13:25,88.82
10.185.3.182,2017/2/13 13:40,88.85
10.185.3.182,2017/2/13 13:50,88.86
10.185.3.182,2017/2/13 14:05,88.7
10.185.3.182,2017/2/13 14:15,88.73
10.185.3.182,2017/2/13 14:25,88.7
10.185.3.182,2017/2/13 14:40,88.72
10.185.3.182,2017/2/13 14:50,88.73
10.185.3.182,2017/2/13 15:05,88.79
10.185.3.182,2017/2/13 15:15,88.77
10.185.3.182,2017/2/13 15:25,88.77
10.185.3.182,2017/2/13 15:40,88.79
10.185.3.182,2017/2/13 15:50,88.76
10.185.3.182,2017/2/13 16:05,88.76
10.185.3.182,2017/2/13 16:15,88.77
10.185.3.182,2017/2/13 16:25,88.76
10.185.3.182,2017/2/13 16:40,88.81
10.185.3.182,2017/2/13 16:50,88.74
10.185.3.182,2017/2/13 17:05,88.93
10.185.3.182,2017/2/13 17:15,88.95
10.185.3.182,2017/2/13 17:25,88.94
10.185.3.182,2017/2/13 17:40,88.98
10.185.3.182,2017/2/13 17:50,88.85
10.185.3.182,2017/2/13 18:05,88.72
10.185.3.182,2017/2/13 18:15,88.63
10.185.3.182,2017/2/13 18:30,88.67
10.185.3.182,2017/2/13 18:40,88.66
10.185.3.182,2017/2/13 18:50,88.64
10.185.3.182,2017/2/13 19:05,88.66
10.185.3.182,2017/2/13 19:15,88.67
10.185.3.182,2017/2/13 19:25,88.66
10.185.3.182,2017/2/13 19:40,88.64
10.185.3.182,2017/2/13 19:50,88.69
10.185.3.182,2017/2/13 20:05,88.65
10.185.3.182,2017/2/13 20:15,88.67
10.185.3.182,2017/2/13 20:30,88.62
10.185.3.182,2017/2/13 20:40,88.68
10.185.3.182,2017/2/13 20:50,88.63
10.185.3.182,2017/2/13 21:05,88.65
10.185.3.182,2017/2/13 21:15,88.67
10.185.3.182,2017/2/13 21:25,88.64
10.185.3.182,2017/2/13 21:40,88.67
10.185.3.182,2017/2/13 21:50,88.66
10.185.3.182,2017/2/13 22:05,88.62
10.185.3.182,2017/2/13 22:15,88.64
10.185.3.182,2017/2/13 22:25,88.65
10.185.3.182,2017/2/13 22:40,88.66
10.185.3.182,2017/2/13 22:50,88.62
10.185.3.182,2017/2/13 23:05,88.8
10.185.3.182,2017/2/13 23:15,88.83
10.185.3.182,2017/2/13 23:25,88.82
10.185.3.182,2017/2/13 23:40,88.83
10.185.3.182,2017/2/13 23:50,88.84
10.185.3.182,2017/2/14 0:05,88.82
10.185.3.182,2017/2/14 0:15,88.84
10.185.3.182,2017/2/14 0:25,88.83
10.185.3.182,2017/2/14 0:40,88.81
10.185.3.182,2017/2/14 0:50,88.82
10.185.3.182,2017/2/14 1:05,88.84
10.185.3.182,2017/2/14 1:15,88.84
10.185.3.182,2017/2/14 1:30,88.84
10.185.3.182,2017/2/14 1:40,88.86
10.185.3.182,2017/2/14 1:50,88.78
10.185.3.182,2017/2/14 2:05,88.84
10.185.3.182,2017/2/14 2:15,88.82
10.185.3.182,2017/2/14 2:30,88.83
10.185.3.182,2017/2/14 2:40,88.84
10.185.3.182,2017/2/14 2:50,88.84
10.185.3.182,2017/2/14 3:05,88.84
10.185.3.182,2017/2/14 3:15,88.82
10.185.3.182,2017/2/14 3:30,88.87
10.185.3.182,2017/2/14 3:40,88.82
10.185.3.182,2017/2/14 3:50,88.85
10.185.3.182,2017/2/14 4:05,88.7
10.185.3.182,2017/2/14 4:15,88.67
10.185.3.182,2017/2/14 4:40,88.69
10.185.3.182,2017/2/14 4:50,88.65
10.185.3.182,2017/2/14 5:05,88.68
10.185.3.182,2017/2/14 5:15,88.67
10.185.3.182,2017/2/14 5:30,88.67
10.185.3.182,2017/2/14 5:40,88.7
10.185.3.182,2017/2/14 5:50,88.67
10.185.3.182,2017/2/14 6:05,88.86
10.185.3.182,2017/2/14 6:15,88.86
10.185.3.182,2017/2/14 6:30,88.88
10.185.3.182,2017/2/14 6:40,88.89
10.185.3.182,2017/2/14 6:50,88.91
10.185.3.182,2017/2/14 7:05,88.74
10.185.3.182,2017/2/14 7:15,88.67
10.185.3.182,2017/2/14 7:25,88.8
10.185.3.182,2017/2/14 7:40,88.71
10.185.3.182,2017/2/14 7:50,88.73
10.185.3.182,2017/2/14 8:05,88.77
10.185.3.182,2017/2/14 8:15,88.76
10.185.3.182,2017/2/14 8:30,88.77
10.185.3.182,2017/2/14 8:40,88.83
10.185.3.182,2017/2/14 8:50,88.84
10.185.3.182,2017/2/14 9:05,88.86
10.185.3.182,2017/2/14 9:15,88.86
10.185.3.182,2017/2/14 9:30,88.85
10.185.3.182,2017/2/14 9:40,88.88
10.185.3.182,2017/2/14 9:50,88.87
10.185.3.182,2017/2/14 10:05,88.88
10.185.3.182,2017/2/14 10:15,88.85
10.185.3.182,2017/2/14 10:25,88.87
10.185.3.182,2017/2/14 10:40,88.86
10.185.3.182,2017/2/14 10:50,88.9
10.185.3.182,2017/2/14 11:05,88.89
10.185.3.182,2017/2/14 11:15,88.88
10.185.3.182,2017/2/14 11:30,88.89
10.185.3.182,2017/2/14 11:40,88.88
10.185.3.182,2017/2/14 11:50,88.85
10.185.3.182,2017/2/14 12:05,89.01
10.185.3.182,2017/2/14 12:15,89.02
10.185.3.182,2017/2/14 12:25,88.99
10.185.3.182,2017/2/14 12:40,89
10.185.3.182,2017/2/14 12:50,89.01
10.185.3.182,2017/2/14 13:05,89.01
10.185.3.182,2017/2/14 13:15,89.01
10.185.3.182,2017/2/14 13:25,88.97
10.185.3.182,2017/2/14 13:40,89.04
10.185.3.182,2017/2/14 13:50,89.01
10.185.3.182,2017/2/14 14:05,88.9
10.185.3.182,2017/2/14 14:15,88.85
10.185.3.182,2017/2/14 14:30,88.83
10.185.3.182,2017/2/14 14:50,88.87
10.185.3.182,2017/2/14 15:05,88.88
10.185.3.182,2017/2/14 15:15,88.89
10.185.3.182,2017/2/14 15:30,88.89
10.185.3.182,2017/2/14 15:40,88.91
10.185.3.182,2017/2/14 15:50,88.89
10.185.3.182,2017/2/14 16:05,88.88
10.185.3.182,2017/2/14 16:15,88.9
10.185.3.182,2017/2/14 16:30,88.94
10.185.3.182,2017/2/14 16:40,88.9
10.185.3.182,2017/2/14 16:50,88.93
10.185.3.182,2017/2/14 17:05,89.08
10.185.3.182,2017/2/14 17:15,89.06
10.185.3.182,2017/2/14 17:30,89.07
10.185.3.182,2017/2/14 17:40,89.06
10.185.3.182,2017/2/14 17:50,89.07
10.185.3.182,2017/2/14 18:05,88.87
10.185.3.182,2017/2/14 18:15,88.83
10.185.3.182,2017/2/14 18:30,88.79
10.185.3.182,2017/2/14 18:40,88.79
10.185.3.182,2017/2/14 18:50,88.78
10.185.3.182,2017/2/14 19:05,88.78
10.185.3.182,2017/2/14 19:15,88.78
10.185.3.182,2017/2/14 19:30,88.78
10.185.3.182,2017/2/14 19:40,88.74
10.185.3.182,2017/2/14 19:50,88.79
10.185.3.182,2017/2/14 20:05,88.74
10.185.3.182,2017/2/14 20:15,88.79
10.185.3.182,2017/2/14 20:30,88.77
10.185.3.182,2017/2/14 20:40,88.81
10.185.3.182,2017/2/14 20:50,88.75
10.185.3.182,2017/2/14 21:05,88.74
10.185.3.182,2017/2/14 21:15,88.73
10.185.3.182,2017/2/14 21:25,88.78
10.185.3.182,2017/2/14 21:40,88.79
10.185.3.182,2017/2/14 21:50,88.77
10.185.3.182,2017/2/14 22:05,88.82
10.185.3.182,2017/2/14 22:15,88.8
10.185.3.182,2017/2/14 22:25,88.73
10.185.3.182,2017/2/14 22:40,88.79
10.185.3.182,2017/2/14 22:50,88.77
10.185.3.182,2017/2/14 23:05,88.96
10.185.3.182,2017/2/14 23:15,88.95
10.185.3.182,2017/2/14 23:25,88.96
10.185.3.182,2017/2/14 23:40,88.96
10.185.3.182,2017/2/14 23:50,88.98
10.185.3.182,2017/2/15 0:05,88.99
10.185.3.182,2017/2/15 0:15,88.99
10.185.3.182,2017/2/15 0:30,89.01
10.185.3.182,2017/2/15 0:40,88.97
10.185.3.182,2017/2/15 0:50,88.94
10.185.3.182,2017/2/15 1:05,88.93
10.185.3.182,2017/2/15 1:15,88.97
